date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2016-04-19,131.2751,131.7053,127.8155,129.0613,13190162,13190162,-7.6451,-5.592,129.2675,"Apr 19, 16",-0.17884160952040418
2016-04-20,129.2764,131.9293,129.0613,130.9524,6754264,6754264,1.8911,1.465,131.011,"Apr 20, 16",-0.16680939977018483
2016-04-21,131.3737,134.5464,131.2661,133.8115,6017675,6017675,2.8591,2.183,133.6288,"Apr 21, 16",-0.14861824599891335
2016-04-22,133.937,135.3351,132.1982,133.0945,5191902,5191902,-0.717007,-0.536,133.3579,"Apr 22, 16",-0.15318019110541592
2016-04-25,132.7898,133.453,131.8487,133.3723,2848935,2848935,0.277838,0.209,132.8766,"Apr 25, 16",-0.1514126759721016
2016-04-26,133.2289,134.2507,132.5567,133.6143,2979800,2979800,0.24199,0.181,133.5153,"Apr 26, 16",-0.14987293996683856
2016-04-27,133.8563,135.138,133.5157,134.8601,3111190,3111190,1.2458,0.932,134.5378,"Apr 27, 16",-0.14194648081247174
2016-04-28,134.2148,134.6002,131.5036,131.8128,3791509,3791509,-3.0473,-2.26,132.5733,"Apr 28, 16",-0.16133506564238168
2016-04-29,131.293,132.0548,129.2325,130.8001,4225790,4225790,-1.0128,-0.768,130.4824,"Apr 29, 16",-0.16777841544622454
2016-05-02,131.3557,131.7501,129.4467,130.1996,3502443,3502443,-0.600494,-0.459,130.2126,"May 2, 16",-0.17159912400473884
2016-05-03,129.6439,129.868,128.0754,129.1778,3584261,3584261,-1.0217,-0.785,128.9556,"May 3, 16",-0.17810037297241593
2016-05-04,128.4877,129.9576,128.4429,129.2854,2577086,2577086,0.107553,0.083,129.2973,"May 4, 16",-0.1774157630791666
2016-05-05,130.809,132.019,130.3609,131.275,6501228,6501228,1.9897,1.539,131.1473,"May 5, 16",-0.1647568425995325
2016-05-06,131.085,133.8993,130.7321,133.2839,4895811,4895811,2.0089,1.53,132.6472,"May 6, 16",-0.151975124992206
2016-05-09,133.6549,134.1074,133.0306,133.3292,4302433,4302433,0.045247,0.034,133.4414,"May 9, 16",-0.15168690168212992
2016-05-10,134.1436,135.7724,133.6911,135.7091,3992651,3992651,2.3799,1.785,135.1216,"May 10, 16",-0.1365446797030982
2016-05-11,135.4738,136.7226,134.5961,134.7861,3093008,3093008,-0.923007,-0.68,135.5312,"May 11, 16",-0.14241730917771736
2016-05-12,135.0214,135.1842,133.1211,134.6865,3249232,3249232,-0.099539,-0.074,134.3015,"May 12, 16",-0.14305101870715628
2016-05-13,134.6413,135.6096,133.4016,133.673,2398002,2398002,-1.0135,-0.752,134.4281,"May 13, 16",-0.14949945854738
2016-05-16,133.6097,135.7272,133.4197,135.2476,3069126,3069126,1.5745,1.178,135.091,"May 16, 16",-0.1394809944404078
2016-05-17,135.0214,135.2838,133.2839,133.9264,3490574,3490574,-1.3212,-0.977,134.1132,"May 17, 16",-0.14788718952368715
2016-05-18,133.9174,134.397,132.4424,133.3292,2491086,2491086,-0.597238,-0.446,133.4388,"May 18, 16",-0.15168690168212992
2016-05-19,132.551,132.9582,130.2661,131.1484,3685595,3685595,-2.1808,-1.636,131.135,"May 19, 16",-0.16556234085683127
2016-05-20,131.8542,133.483,131.7094,133.2477,3671462,3671462,2.0994,1.601,132.85,"May 20, 16",-0.15220544913844772
2016-05-23,133.5735,133.8812,132.7138,132.8134,2103786,2103786,-0.434357,-0.326,133.1376,"May 23, 16",-0.15496870263880216
2016-05-24,132.9129,134.6051,132.9129,134.2069,2929257,2929257,1.3936,1.049,134.0223,"May 24, 16",-0.14610249551758683
2016-05-25,134.768,137.6275,134.379,137.2655,4358039,4358039,3.0586,2.279,136.7643,"May 25, 16",-0.12664201392379457
2016-05-26,137.1388,138.0076,136.6864,137.9442,3062943,3062943,0.67868,0.494,137.5306,"May 26, 16",-0.12232375430903401
2016-05-27,137.8628,138.3876,137.6818,138.3062,2457112,2457112,0.361963,0.262,138.1145,"May 27, 16",-0.12002051284661569
2016-05-31,138.0528,139.1839,137.7904,139.1206,5836645,5836645,0.814417,0.589,138.7363,"May 31, 16",-0.11483885581072198
2016-06-01,138.451,138.6953,137.1298,138.0076,2663419,2663419,-1.113,-0.8,137.791,"Jun 1, 16",-0.12192036892583698
2016-06-02,138.08,138.9034,137.6546,138.9034,2642601,2642601,0.895859,0.649,138.5389,"Jun 2, 16",-0.11622080068817293
2016-06-03,137.908,138.4872,137.2746,138.3514,2328256,2328256,-0.551993,-0.397,137.933,"Jun 3, 16",-0.11973292579108706
2016-06-06,138.5324,139.3106,137.8537,138.2066,2378662,2378662,-0.144786,-0.105,138.3985,"Jun 6, 16",-0.12065422237605443
2016-06-07,138.7315,139.2925,138.1433,138.7496,4464985,4464985,0.542944,0.393,138.5963,"Jun 7, 16",-0.11719936018242703
2016-06-08,138.9306,139.4373,138.4872,139.3559,2935036,2935036,0.606289,0.437,139.0663,"Jun 8, 16",-0.11334174886015008
2016-06-09,138.3786,139.1387,138.2066,138.831,2021796,2021796,-0.524847,-0.377,138.6426,"Jun 9, 16",-0.11668144898065672
2016-06-10,138.2609,138.7495,137.4194,137.8809,3120563,3120563,-0.950154,-0.684,137.919,"Jun 10, 16",-0.12272650343768339
2016-06-13,137.2112,137.9985,135.9896,136.8945,3610407,3610407,-0.986348,-0.715,137.0139,"Jun 13, 16",-0.1290025182954996
2016-06-14,136.8945,137.356,136.0982,136.6954,2865833,2865833,-0.199081,-0.145,136.6825,"Jun 14, 16",-0.13026930109982962
2016-06-15,137.0574,137.3583,136.2792,136.3516,2260406,2260406,-0.343864,-0.252,136.7946,"Jun 15, 16",-0.13245674423457954
2016-06-16,135.9082,136.9081,134.8313,136.6954,2449064,2449064,0.343864,0.252,135.9899,"Jun 16, 16",-0.13026930109982962
2016-06-17,136.6049,138.1976,136.2832,137.537,4663870,4663870,0.841565,0.616,137.2626,"Jun 17, 16",-0.12491458282698077
2016-06-20,138.089,139.9622,138.0166,139.003,3572102,3572102,1.466,1.066,139.3046,"Jun 20, 16",-0.1155870911587342
2016-06-21,139.5007,139.8707,139.0753,139.4011,2760344,2760344,0.39816,0.286,139.4659,"Jun 21, 16",-0.11305416180462147
2016-06-22,139.1296,139.9984,137.7904,138.3786,2833664,2833664,-1.0225,-0.734,138.6441,"Jun 22, 16",-0.11955986455413191
2016-06-23,138.8582,140.6951,138.089,140.5775,3969369,3969369,2.1989,1.589,139.8051,"Jun 23, 16",-0.10556926330630963
2016-06-24,135.7091,136.2882,132.2795,132.6505,9082793,9082793,-7.927,-5.639,133.9381,"Jun 24, 16",-0.15600516129689046
2016-06-27,132.2795,132.6595,128.9494,129.8543,5166665,5166665,-2.7962,-2.108,129.9047,"Jun 27, 16",-0.17379611095770314
2016-06-28,131.0126,131.8723,130.5059,131.8451,3997694,3997694,1.9908,1.533,131.1946,"Jun 28, 16",-0.1611295554234974
2016-06-29,132.5691,134.3608,132.5238,134.3427,3367736,3367736,2.4975,1.894,133.6186,"Jun 29, 16",-0.145238461841906
2016-06-30,134.7046,137.4646,134.5327,137.347,3967126,3967126,3.0043,2.236,136.4804,"Jun 30, 16",-0.12612346646747657
2016-07-01,137.718,138.4238,137.0031,137.8628,2658280,2658280,0.515799,0.376,137.8717,"Jul 1, 16",-0.12284166551080433
2016-07-05,136.8131,137.5461,136.424,137.2565,2465240,2465240,-0.60629,-0.44,137.0921,"Jul 5, 16",-0.1266992768330813
2016-07-06,137.4103,137.9171,135.6638,137.8809,2569393,2569393,0.624387,0.455,137.2151,"Jul 6, 16",-0.12272650343768339
2016-07-07,138.2247,139.0745,137.4465,138.089,2138421,2138421,0.208128,0.151,138.1572,"Jul 7, 16",-0.12140245772406665
2016-07-08,139.3559,139.8988,138.5234,139.7721,3040593,3040593,1.6831,1.219,139.5978,"Jul 8, 16",-0.11069365743291659
2016-07-11,139.8988,141.2019,139.8083,140.5594,2833712,2833712,0.787272,0.563,140.6025,"Jul 11, 16",-0.10568442537943039
2016-07-12,141.1657,142.1792,140.7313,142.1068,3843793,3843793,1.5474,1.101,141.8966,"Jul 12, 16",-0.09583902250941348
2016-07-13,142.7493,143.2832,142.1249,142.9936,2746439,2746439,0.886812,0.624,142.8665,"Jul 13, 16",-0.0901967171810362
2016-07-14,143.7085,146.0522,143.5004,145.0387,4637644,4637644,2.0451,1.43,144.9742,"Jul 14, 16",-0.07718467542746764
2016-07-15,144.6948,144.7672,143.428,144.5862,4476810,4476810,-0.452455,-0.312,144.3089,"Jul 15, 16",-0.08006372725549067
2016-07-18,144.1519,145.464,143.6361,144.6586,6729685,6729685,0.072393,0.05,144.6225,"Jul 18, 16",-0.0796030789630069
2016-07-19,146.3961,146.7218,142.876,144.4053,7120017,7120017,-0.253377,-0.175,144.4351,"Jul 19, 16",-0.08121471173215208
2016-07-20,144.7582,146.3327,144.4234,146.016,4376286,4376286,1.6107,1.115,145.5829,"Jul 20, 16",-0.07096655973348581
2016-07-21,145.464,146.4594,144.6858,145.1925,4048975,4048975,-0.823465,-0.564,145.4093,"Jul 21, 16",-0.07620611593321372
2016-07-22,145.4911,146.749,145.2188,146.6585,2520077,2520077,1.466,1.01,146.2365,"Jul 22, 16",-0.06687862426496696
2016-07-25,146.5951,147.3915,146.3689,147.1833,2804578,2804578,0.524846,0.358,146.8868,"Jul 25, 16",-0.06353956039900799
2016-07-26,147.1833,148.043,146.025,146.7037,2894559,2894559,-0.479604,-0.326,146.7514,"Jul 26, 16",-0.06659103720943853
2016-07-27,146.7037,147.1109,145.8531,146.4413,2162680,2162680,-0.262421,-0.179,146.4198,"Jul 27, 16",-0.06826056914241792
2016-07-28,146.0341,146.4232,145.4278,146.025,2340369,2340369,-0.416258,-0.284,146.0047,"Jul 28, 16",-0.07090929682419907
2016-07-29,146.016,146.2965,144.8125,145.3464,3547546,3547546,-0.678681,-0.465,145.4278,"Jul 29, 16",-0.07522692018441214
2016-08-01,145.3735,146.2784,144.6405,146.0974,2823588,2823588,0.751073,0.517,145.6699,"Aug 1, 16",-0.07044864853171548
2016-08-02,145.9346,146.0973,145.1111,145.3102,3080899,3080899,-0.787271,-0.539,145.494,"Aug 2, 16",-0.07545724433065384
2016-08-03,144.903,145.5635,144.6043,145.3916,2861659,2861659,0.081442,0.056,145.0744,"Aug 3, 16",-0.07493933312888353
2016-08-04,145.5635,146.3237,144.8939,146.1879,2489068,2489068,0.796321,0.548,145.8132,"Aug 4, 16",-0.06987283816611076
2016-08-05,146.5951,147.9615,146.206,147.9525,3812370,3812370,1.7646,1.207,147.4128,"Aug 5, 16",-0.05864549041864291
2016-08-08,148.5276,149.0204,147.4779,147.8978,3039306,3039306,-0.054764,-0.037,148.03,"Aug 8, 16",-0.05899352165619616
2016-08-09,148.0621,148.5659,147.5373,147.6513,2737530,2737530,-0.246436,-0.167,147.8896,"Aug 9, 16",-0.060561889116102566
2016-08-10,148.0347,148.4637,147.8202,147.9343,2466675,2466675,0.282946,0.192,148.0829,"Aug 10, 16",-0.05876128874631132
2016-08-11,148.0895,150.5538,148.0256,149.2577,8768585,8768585,1.3235,0.895,149.2267,"Aug 11, 16",-0.05034109606298417
2016-08-12,148.9474,149.1939,147.4232,147.8156,2543079,2543079,-1.4421,-0.966,148.121,"Aug 12, 16",-0.05951652289434751
2016-08-15,148.2264,148.7466,147.6605,147.7517,2970415,2970415,-0.06389,-0.043,148.0269,"Aug 15, 16",-0.05992308955028262
2016-08-16,147.0489,147.7974,146.6656,146.6747,2210229,2210229,-1.077,-0.729,147.0157,"Aug 16, 16",-0.06677555102825102
2016-08-17,146.9212,147.0946,145.8898,146.4374,3225919,3225919,-0.237308,-0.162,146.3349,"Aug 17, 16",-0.06828538306977557
2016-08-18,146.8482,147.8613,146.4375,147.2771,3652013,3652013,0.839707,0.573,147.3316,"Aug 18, 16",-0.06294275363333171
2016-08-19,146.8025,146.8664,145.5977,146.0723,2815184,2815184,-1.2048,-0.818,146.2879,"Aug 19, 16",-0.07060834842317033
2016-08-22,146.0358,146.5561,145.2418,146.0358,2039331,2039331,-0.036508,-0.025,146.0327,"Aug 22, 16",-0.07084058133305517
2016-08-23,146.337,147.2589,146.2458,146.2731,2838137,2838137,0.237309,0.163,146.5139,"Aug 23, 16",-0.06933074929153062
2016-08-24,145.9354,146.2001,144.5024,145.1687,3645837,3645837,-1.1044,-0.755,144.9928,"Aug 24, 16",-0.07635754451554948
2016-08-25,145.1231,145.616,144.5937,144.7854,2575023,2575023,-0.383345,-0.264,144.9501,"Aug 25, 16",-0.07879630819661283
2016-08-26,145.0136,146.4374,144.0735,144.5024,2498909,2498909,-0.282944,-0.195,145.0926,"Aug 26, 16",-0.08059690856640407
2016-08-29,144.9679,146.2275,144.6667,145.7803,2475879,2475879,1.2778,0.884,145.8494,"Aug 29, 16",-0.07246621170224812
2016-08-30,145.8168,146.1727,144.9497,145.4882,1813343,1813343,-0.292071,-0.2,145.4418,"Aug 30, 16",-0.07432471123587357
2016-08-31,145.7255,145.7255,144.4477,145.0136,2323649,2323649,-0.474618,-0.326,144.9216,"Aug 31, 16",-0.07734437531892267
2016-09-01,144.5024,145.689,144.3017,145.616,2358385,2358385,0.602399,0.415,145.195,"Sep 1, 16",-0.07351157792400317
2016-09-02,145.9263,146.5561,145.26,145.6251,2315366,2315366,0.009128,0.006,145.8164,"Sep 2, 16",-0.07345367876016898
2016-09-06,145.9263,146.8208,145.2235,146.3553,2994056,2994056,0.730179,0.501,146.0155,"Sep 6, 16",-0.06880774805337928
2016-09-07,146.2092,147.6422,146.0358,147.5327,2867257,2867257,1.1774,0.804,147.2118,"Sep 7, 16",-0.06131648700959092
2016-09-08,146.5378,147.1402,144.904,145.1231,3963164,3963164,-2.4096,-1.633,145.5874,"Sep 8, 16",-0.07664767658926852
2016-09-09,144.2378,144.5755,142.0655,142.102,5185972,5185972,-3.0211,-2.082,143.063,"Sep 9, 16",-0.09586956272769963
2016-09-12,141.7095,144.6941,141.3262,144.4751,4367529,4367529,2.3731,1.67,143.5834,"Sep 12, 16",-0.08077060605790687
2016-09-13,143.8727,144.1465,141.9286,142.2115,3636719,3636719,-2.2636,-1.567,142.7638,"Sep 13, 16",-0.09517286399804548
2016-09-14,142.1111,142.2663,140.0027,140.6051,3860553,3860553,-1.6064,-1.13,141.0413,"Sep 14, 16",-0.10539365705116387
2016-09-15,140.8333,142.6861,139.8384,142.0746,3662573,3662573,1.4695,1.045,141.673,"Sep 15, 16",-0.09604389647375007
2016-09-16,141.5087,141.8373,140.0757,140.4134,6463644,6463644,-1.6612,-1.169,140.8656,"Sep 16, 16",-0.10661335701896937
2016-09-19,141.3536,142.5583,141.0615,141.3536,2450117,2450117,0.940105,0.67,141.8078,"Sep 19, 16",-0.10063129176215792
2016-09-20,142.2663,142.9052,140.9702,140.9702,2159092,2159092,-0.383344,-0.271,141.5462,"Sep 20, 16",-0.10307069169776893
2016-09-21,141.3901,142.0929,140.4408,141.9559,2473895,2473895,0.985741,0.699,141.3695,"Sep 21, 16",-0.09679913062178608
2016-09-22,142.5218,143.4985,142.102,142.4853,2691115,2691115,0.52938,0.373,142.8678,"Sep 22, 16",-0.09343079904663627
2016-09-23,142.0381,142.4214,141.2075,141.454,2702153,2702153,-1.0314,-0.724,141.6587,"Sep 23, 16",-0.09999249219633798
2016-09-26,140.9793,140.9793,140.0666,140.5412,2533325,2533325,-0.912723,-0.645,140.5143,"Sep 26, 16",-0.10580022370709898
2016-09-27,140.8516,143.0877,140.3861,143.0877,2987195,2987195,2.5465,1.812,142.533,"Sep 27, 16",-0.08959800165171677
2016-09-28,143.2885,144.7808,142.5949,144.4751,3310008,3310008,1.3873,0.97,143.9007,"Sep 28, 16",-0.08077060605790687
2016-09-29,144.7854,150.5994,143.7175,144.3108,3374838,3374838,-0.164291,-0.114,144.9091,"Sep 29, 16",-0.08181597227966192
2016-09-30,145.0318,145.888,144.2651,144.9862,3596878,3596878,0.675415,0.468,145.2241,"Sep 30, 16",-0.07751870906497312
2016-10-03,144.2651,144.5481,143.3159,143.8544,2227800,2227800,-1.1318,-0.781,143.8712,"Oct 3, 16",-0.08471983803504242
2016-10-04,143.9092,144.6941,142.2206,142.8048,2884146,2884146,-1.0496,-0.73,143.0908,"Oct 4, 16",-0.09139796576696037
2016-10-05,143.3615,144.0552,143.0421,143.3707,1684458,1684458,0.565889,0.396,143.5554,"Oct 5, 16",-0.08779740128192572
2016-10-06,143.1516,143.6901,142.2845,143.1881,1950106,1950106,-0.182545,-0.127,143.163,"Oct 6, 16",-0.08895920208589701
2016-10-07,143.4254,143.9366,141.3444,142.0837,2671852,2671852,-1.1044,-0.771,142.509,"Oct 7, 16",-0.09598599730991587
2016-10-10,143.033,144.6576,142.9828,143.3159,2481288,2481288,1.2322,0.867,143.6159,"Oct 10, 16",-0.08814606877402661
2016-10-11,143.0512,143.252,140.4591,141.2805,2901326,2901326,-2.0354,-1.42,141.5061,"Oct 11, 16",-0.10109639383647506
2016-10-12,141.4448,141.4448,139.7198,140.8242,2963968,2963968,-0.456362,-0.323,140.7575,"Oct 12, 16",-0.10399962333730792
2016-10-13,140.2857,140.7603,138.9805,140.3039,2909948,2909948,-0.520252,-0.369,139.8664,"Oct 13, 16",-0.10731005574862353
2016-10-14,140.9885,141.9559,140.6416,140.9702,4358197,4358197,0.66629,0.475,141.1999,"Oct 14, 16",-0.10307069169776893
2016-10-17,140.9702,142.2845,140.8698,141.2623,5890421,5890421,0.292073,0.207,141.3343,"Oct 17, 16",-0.10121219216414348
2016-10-18,136.9268,137.8213,134.8915,137.5657,12770570,12770570,-3.6965,-2.617,136.5877,"Oct 18, 16",-0.12473197777181122
2016-10-19,138.0677,139.1448,137.6661,138.0586,4632854,4632854,0.492872,0.358,138.2438,"Oct 19, 16",-0.12159587910654589
2016-10-20,138.0769,139.5555,137.8396,138.2959,4023103,4023103,0.23731,0.172,138.7249,"Oct 20, 16",-0.12008604706502152
2016-10-21,137.438,137.9582,136.507,136.5709,4414206,4414206,-1.725,-1.247,136.9542,"Oct 21, 16",-0.13106143801162828
2016-10-24,137.2737,138.2959,137.2737,137.4288,2666740,2666740,0.85796,0.628,137.6233,"Oct 24, 16",-0.12560301024751583
2016-10-25,137.5384,137.9673,136.7534,137.7118,2647487,2647487,0.282944,0.206,137.4673,"Oct 25, 16",-0.12380240987772459
2016-10-26,137.5566,139.592,137.1413,138.5606,2811728,2811728,0.848832,0.616,138.6582,"Oct 26, 16",-0.11840188127744652
2016-10-27,139.4825,140.6142,138.7523,139.9662,4229336,4229336,1.4056,1.014,139.8779,"Oct 27, 16",-0.10945868735596802
2016-10-28,140.6051,140.9611,138.8983,139.2908,3654496,3654496,-0.675416,-0.483,139.6943,"Oct 28, 16",-0.11375595057065682
2016-10-31,139.4277,140.8607,139.4277,140.2765,3553172,3553172,0.985741,0.708,140.1546,"Oct 31, 16",-0.10748438949467397
2016-11-01,140.1031,140.4773,138.4967,139.4551,3191924,3191924,-0.821451,-0.586,139.4376,"Nov 1, 16",-0.11271058434890177
2016-11-02,139.1721,139.9616,138.4328,138.6884,3074438,3074438,-0.766687,-0.55,139.1078,"Nov 2, 16",-0.11758874796557613
2016-11-03,139.1995,140.3222,138.5515,139.0717,2878803,2878803,0.383343,0.276,139.2381,"Nov 3, 16",-0.11514998428451277
2016-11-04,139.0991,140.2309,138.6154,139.1265,2470368,2470368,0.054763,0.039,139.4909,"Nov 4, 16",-0.11480131679241187
2016-11-07,140.5504,142.4853,140.4134,142.1294,3804943,3804943,3.0029,2.158,141.7289,"Nov 7, 16",-0.09569522898164917
2016-11-08,142.3503,143.6121,140.9688,142.9121,3921944,3921944,0.782783,0.551,142.6613,"Nov 8, 16",-0.09071526463735399
2016-11-09,140.8767,143.2713,139.0716,142.5806,5403688,5403688,-0.331561,-0.232,141.5399,"Nov 9, 16",-0.09282444846274542
2016-11-10,145.2054,148.429,145.141,147.5632,7715807,7715807,4.9826,3.495,146.938,"Nov 10, 16",-0.06112242937256403
2016-11-11,147.333,148.5947,146.7435,148.5303,4446630,4446630,0.967052,0.655,148.0639,"Nov 11, 16",-0.0549692116424402
2016-11-14,148.5119,149.0737,145.1318,145.712,5196498,5196498,-2.8183,-1.897,146.2262,"Nov 14, 16",-0.07290077355827913
2016-11-15,145.9054,146.5777,145.1041,146.1357,3476996,3476996,0.423662,0.291,145.9885,"Nov 15, 16",-0.0702049630399733
2016-11-16,145.9423,146.9461,145.5462,146.7067,2252806,2252806,0.571021,0.391,146.413,"Nov 16, 16",-0.06657194957300955
2016-11-17,146.6422,147.2961,146.3014,147.1764,2261195,2261195,0.469712,0.32,146.9386,"Nov 17, 16",-0.06358346196279442
2016-11-18,147.1764,148.0237,146.633,147.7198,2981633,2981633,0.543395,0.369,147.439,"Nov 18, 16",-0.06012605475097644
2016-11-21,147.9961,150.1236,147.7011,149.9118,4637097,4637097,2.192,1.484,149.5261,"Nov 21, 16",-0.0461793550669404
2016-11-22,150.1236,150.1236,149.1566,149.8197,2770789,2770789,-0.092099,-0.061,149.7247,"Nov 22, 16",-0.046765345505306984
2016-11-23,149.1473,149.5526,148.6092,149.1842,2256165,2256165,-0.635492,-0.424,149.0677,"Nov 23, 16",-0.050808743155491734
2016-11-25,149.046,150.2986,149.046,150.2526,1605344,1605344,1.0684,0.716,150.0207,"Nov 25, 16",-0.044010999568619466
2016-11-28,150.3078,151.6525,149.8473,151.5235,4449355,4449355,1.271,0.846,151.2242,"Nov 28, 16",-0.03592484052279761
2016-11-29,151.0446,151.4222,150.1512,150.6117,3148196,3148196,-0.911796,-0.602,150.7117,"Nov 29, 16",-0.04172620948808229
2016-11-30,150.446,150.8604,149.396,149.4052,4397817,4397817,-1.2065,-0.801,149.7512,"Nov 30, 16",-0.04940262060523078
2016-12-01,149.1566,149.3822,145.7949,147.1948,4635665,4635665,-2.2104,-1.479,147.0913,"Dec 1, 16",-0.06346639112603071
2016-12-02,146.4396,147.6277,145.8962,147.379,2740867,2740867,0.184202,0.125,146.8686,"Dec 2, 16",-0.06229441024929737
2016-12-05,148.1435,148.4198,146.9807,147.2132,3447052,3447052,-0.165782,-0.112,147.6095,"Dec 5, 16",-0.06334932028926682
2016-12-06,147.4803,148.0882,146.3751,147.6829,2858962,2858962,0.469711,0.319,147.3511,"Dec 6, 16",-0.06036083267905169
2016-12-07,147.9132,152.1314,147.7198,151.7722,4435050,4435050,4.0893,2.769,150.582,"Dec 7, 16",-0.03434247546284344
2016-12-08,151.8459,152.8866,151.2472,152.2972,3266436,3266436,0.524973,0.346,152.2462,"Dec 8, 16",-0.031002139087789163
2016-12-09,152.1314,153.5497,151.6011,153.3655,3146930,3146930,1.0684,0.701,152.8359,"Dec 9, 16",-0.024205031755464547
2016-12-12,153.5497,153.6142,152.0301,152.4261,3392030,3392030,-0.939423,-0.613,152.6,"Dec 12, 16",-0.030182006975894973
2016-12-13,152.5919,156.5264,152.5919,154.9957,5932271,5932271,2.5696,1.686,155.0607,"Dec 13, 16",-0.013832810120010395
2016-12-14,155.0694,156.4693,154.2221,155.1983,4124161,4124161,0.202621,0.131,155.4202,"Dec 14, 16",-0.012543758406513339
2016-12-15,154.7378,156.4325,154.526,154.747,3388570,3388570,-0.451292,-0.291,155.3336,"Dec 15, 16",-0.015415175179964567
2016-12-16,155.622,155.7509,152.9419,153.559,7120572,7120572,-1.1881,-0.768,154.2303,"Dec 16, 16",-0.022973879205801698
2016-12-19,153.6511,154.0471,152.8866,153.5129,2955906,2955906,-0.046051,-0.03,153.542,"Dec 19, 16",-0.023267192552258814
2016-12-20,154.2589,154.9589,153.3011,154.3602,2174569,2174569,0.847323,0.552,154.0575,"Dec 20, 16",-0.01787620777019515
2016-12-21,153.1169,154.6734,152.1959,154.1116,3575721,3575721,-0.248671,-0.161,153.9433,"Dec 21, 16",-0.01945793657560167
2016-12-22,154.1392,154.9405,153.4208,153.8629,2802631,2802631,-0.24867,-0.161,154.0266,"Dec 22, 16",-0.021040301635556022
2016-12-23,153.8076,154.2589,153.3011,153.5405,1701228,1701228,-0.322352,-0.21,153.6257,"Dec 23, 16",-0.02309158629711306
2016-12-27,153.7892,154.7102,153.6695,153.9366,1397455,1397455,0.396032,0.258,154.0684,"Dec 27, 16",-0.020571382033953155
2016-12-28,154.0747,154.4892,152.8866,153.0616,1757500,1757500,-0.874954,-0.568,153.36,"Dec 28, 16",-0.026138609325710223
2016-12-29,152.905,153.7984,152.8866,153.4392,1663542,1663542,0.377611,0.247,153.4228,"Dec 29, 16",-0.02373611215386168
2016-12-30,153.2919,153.5313,152.4261,152.8774,2952825,2952825,-0.561811,-0.366,152.9553,"Dec 30, 16",-0.027310590202443565
2017-01-03,153.8076,154.6089,152.8958,153.9826,2934299,2934299,1.1052,0.723,153.7273,"Jan 3, 17",-0.02027870494204369
2017-01-04,154.5168,156.4509,154.1392,155.8891,3381432,3381432,1.9065,1.238,155.5784,"Jan 4, 17",-0.008148511991489433
2017-01-05,155.8799,156.0088,154.0471,155.3733,2682301,2682301,-0.51576,-0.331,155.1384,"Jan 5, 17",-0.011430312948161853
2017-01-06,155.3641,156.497,154.2865,156.1378,2945536,2945536,0.764432,0.492,155.7774,"Jan 6, 17",-0.0065661469315352605
2017-01-09,156.0825,156.3864,154.3786,154.4063,3189891,3189891,-1.7315,-1.109,154.9873,"Jan 9, 17",-0.017582894423738032
2017-01-10,154.7102,154.8115,152.2788,152.4445,4118694,4118694,-1.9617,-1.271,153.1204,"Jan 10, 17",-0.03006493613913108
2017-01-11,152.9327,154.5076,152.5182,154.4984,3599464,3599464,2.0538,1.347,153.7622,"Jan 11, 17",-0.01699690398537127
2017-01-12,154.5168,154.7378,152.4814,154.6826,2927973,2927973,0.184199,0.119,153.99,"Jan 12, 17",-0.015824923108637926
2017-01-13,154.701,155.1707,153.6925,154.1208,2875433,2875433,-0.561809,-0.363,154.3463,"Jan 13, 17",-0.019399401157219814
2017-01-17,153.5221,154.8944,152.9972,154.6273,3315655,3315655,0.506551,0.329,154.2411,"Jan 17, 17",-0.016176771873477082
2017-01-18,154.2221,155.272,153.5221,153.6234,4007779,4007779,-1.0039,-0.649,154.2131,"Jan 18, 17",-0.02256413127712834
2017-01-19,153.7708,154.2221,152.7024,153.6326,6963386,6963386,0.009211,0.006,153.5499,"Jan 19, 17",-0.02250559585874648
2017-01-20,154.5536,157.1601,152.8866,157.0772,12690029,12690029,3.4446,2.242,155.77,"Jan 20, 17",-0.0005891717111048334
2017-01-23,156.6443,157.7219,156.5798,157.5193,5478224,5478224,0.442081,0.281,157.2656,"Jan 23, 17",0.0022237096439645383
2017-01-24,157.8232,162.0967,157.639,162.0046,6952369,6952369,4.4853,2.847,161.0316,"Jan 24, 17",0.03076163486878523
2017-01-25,162.3361,165.0899,162.2164,164.2058,5922462,5922462,2.2012,1.359,164.0292,"Jan 25, 17",0.044766869971203126
2017-01-26,163.9939,164.7491,163.4874,164.5465,3063924,3063924,0.34077,0.208,164.1732,"Jan 26, 17",0.04693458921497641
2017-01-27,164.3715,165.0439,163.294,163.294,3482105,3482105,-1.2526,-0.761,163.8452,"Jan 27, 17",0.038965501005918446
2017-01-30,162.9992,163.0821,160.7859,161.9125,4094755,4094755,-1.3815,-0.846,161.5854,"Jan 30, 17",0.03017564443041847
2017-01-31,161.2217,161.7098,159.8955,160.7336,4138962,4138962,-1.1789,-0.728,160.5804,"Jan 31, 17",0.022674839568415726
2017-02-01,161.1757,161.8227,159.2323,160.5217,2795745,2795745,-0.21183,-0.132,160.2728,"Feb 1, 17",0.021326616181989163
2017-02-02,160.4665,161.148,159.8402,160.7888,2620526,2620526,0.267089,0.166,160.6939,"Feb 2, 17",0.02302605207870723
